CustomerId,Surname,Gender,Age,Geography,IsActiveMember,HasPremiumMembership
715,Yuan,Female,25,Canada,0,1
716,Robinson,Male,34,USA,0,1
717,Golubov,Female,37,UK,0,0
718,Chen,Female,42,Canada,0,0
719,Oldham,Male,45,USA,0,0
720,Kambinachi,Female,43,USA,1,1
721,Fleming,Female,56,Canada,1,1
722,Cunningham,Female,42,Canada,1,1
723,Obinna,Male,23,USA,0,0
724,Chinwemma,Female,38,USA,0,1
725,Carpenter,Male,36,USA,1,1
726,Yin,Female,42,USA,1,1
727,Olsen,Male,37,USA,1,0
728,Ts'ai,Female,25,USA,1,1
729,Jen,Female,40,USA,0,1
730,Preston,Female,57,USA,0,0
731,Ozioma,Male,24,USA,1,1
732,Cody,Female,25,USA,0,0
733,Ponomarev,Male,31,Canada,0,0
734,Martin,Male,43,UK,0,1
735,Milani,Female,60,UK,1,0
736,Tang,Male,47,USA,1,1
737,Romani,Male,67,Canada,1,1
738,McIntyre,Male,36,USA,1,0
739,Davis,Male,46,USA,0,1
740,Onyemauchechukwu,Female,28,USA,0,1
741,Gell,Female,24,USA,1,0
742,Rossi,Male,24,USA,1,1
743,Chiwetelu,Male,29,USA,1,1
744,Kirillova,Female,49,USA,0,0
745,Shaw,Male,60,USA,1,1
746,Smith,Male,40,USA,1,1
747,Hsieh,Male,18,USA,0,0
748,Onyemauchechukwu,Female,46,Canada,0,1
749,Martin,Male,38,Canada,1,1
750,Okwudilichukwu,Male,46,UK,1,1
751,Onuoha,Male,41,USA,1,0
752,Muecke,Female,47,UK,0,1
753,Hsieh,Female,35,USA,1,1
754,Anderson,Male,37,UK,0,1
755,Azubuike,Female,39,Canada,0,1
756,Nnonso,Male,31,USA,0,1
757,Fuller,Female,36,UK,0,1
758,Ashley,Female,28,Canada,1,1
759,Ts'ui,Female,37,USA,0,1
760,Buccho,Male,58,USA,1,1
761,Chidozie,Female,43,USA,0,1
762,Maclean,Female,35,USA,0,1
763,Burns,Female,36,UK,0,0
764,Chu,Female,21,UK,0,1
765,Kenenna,Male,43,UK,1,1
766,Beluchi,Female,27,Canada,0,1
767,Williamson,Female,82,USA,1,0
768,Bobrov,Male,60,UK,0,0
769,Kerr,Male,41,Canada,0,0
770,McKenzie,Female,63,USA,1,0
771,Pitts,Female,36,UK,0,0
772,Standish,Male,31,USA,0,0
773,Cartwright,Male,32,USA,1,0
774,Johnstone,Male,36,USA,0,0
775,Nikitina,Male,49,UK,0,1
776,McElroy,Male,33,USA,1,1
777,Shen,Female,58,UK,0,1
778,Archer,Male,28,Canada,0,0
779,Otutodilinna,Male,28,USA,1,1
780,Shih,Female,35,Canada,0,0
781,Denisov,Male,27,USA,0,1
782,Owens,Female,28,USA,1,0
783,P'eng,Male,41,USA,1,0
784,Verco,Female,35,USA,0,0
785,Bergamaschi,Male,58,UK,1,1
786,Lorenzo,Male,36,Canada,1,0
787,Outtrim,Male,26,USA,1,1
788,Hou,Male,42,UK,1,0
789,Galkin,Female,35,Canada,0,1
790,Pagnotto,Male,48,Canada,1,1
791,Echezonachukwu,Male,36,USA,1,1
792,Young,Male,49,USA,1,1
793,Summers,Female,48,UK,0,1
794,Munro,Female,34,UK,1,1
795,Brennan,Male,29,USA,0,1
796,Ball,Male,36,UK,0,0
797,Virgo,Female,46,USA,1,0
798,Trevisani,Male,32,UK,0,1
799,Padovano,Female,35,USA,1,1
800,Tao,Female,42,UK,1,0
801,Perez,Male,52,USA,1,1
802,Fraser,Female,44,UK,1,0
803,Alley,Female,31,UK,1,1
804,Howells,Female,29,Canada,1,0
805,Cameron,Male,39,USA,1,0
806,Hooper,Female,46,Canada,0,0
807,Rice,Female,33,USA,0,0
808,Cox,Male,69,USA,1,1
809,Martin,Male,53,UK,1,1
810,Ikenna,Female,37,USA,0,1
811,Davide,Female,35,USA,0,1
812,Alexander,Male,65,Canada,1,0
813,Piazza,Female,33,Canada,1,1
814,Ni,Male,28,UK,1,1
815,Black,Female,26,USA,0,0
816,Harker,Male,25,USA,0,1
817,Hughes,Male,29,USA,0,1
818,Chiabuotu,Female,42,UK,0,0
819,Kuo,Male,27,Canada,1,1
820,Gallagher,Female,43,USA,0,1
821,Calabresi,Male,36,UK,0,1
822,Shaw,Female,36,USA,0,0
823,Zhirov,Male,34,Canada,0,1
824,Lloyd,Female,69,Canada,1,0
825,Palmer,Male,36,Canada,0,1
826,Ch'eng,Male,33,UK,1,1
827,Avent,Female,47,USA,1,1
828,Huang,Male,56,Canada,1,1
829,Shaw,Female,31,UK,1,1
830,Yuan,Female,39,USA,0,1
831,Hawkins,Female,34,USA,1,1
832,Trentini,Female,41,Canada,1,0
833,Cameron,Female,29,UK,1,1
834,Koehler,Male,37,UK,1,1
835,Wu,Female,30,USA,0,0
836,Manna,Male,34,USA,0,1
837,Okoli,Female,37,Canada,1,1
838,Ch'eng,Female,56,UK,1,1
839,Nwokezuike,Female,48,Canada,1,0
840,Artemiev,Male,36,USA,0,0
841,Esposito,Male,50,UK,0,0
842,Abbie,Female,31,USA,0,0
843,Fanucci,Male,35,UK,1,0
844,Jen,Female,41,Canada,0,1
845,Moss,Male,44,USA,0,1
846,Lo,Male,49,USA,0,0
847,Averyanov,Male,21,UK,0,0
848,Unaipon,Female,42,USA,0,1
849,Clamp,Male,51,Canada,1,1
850,Lim,Male,25,USA,1,0
851,Wu,Male,46,UK,0,1
852,Wan,Female,48,UK,0,0
853,Chambers,Female,41,UK,1,1
854,Pettit,Female,43,USA,1,1
855,Baresi,Female,57,USA,1,0
856,Newbery,Male,32,Canada,0,1
857,Iheanacho,Female,49,UK,0,1
858,Duncan,Male,39,Canada,1,0
859,Barry,Male,32,Canada,1,1
860,Landry,Male,64,USA,0,1
861,McGregor,Male,43,USA,0,1
862,Nucci,Female,32,USA,0,1
863,Pirogov,Male,41,USA,1,1
864,Oguejiofor,Male,53,USA,1,0
865,Ugochukwu,Male,38,USA,0,0
866,Rohu,Female,25,UK,1,0
867,Cary,Male,38,USA,1,1
868,O'Loghlen,Female,48,USA,0,1
869,Quinn,Male,44,UK,0,1
870,Page,Male,36,USA,1,1
871,Evans,Female,40,USA,1,1
872,McGregor,Female,45,UK,0,1
873,Andrews,Female,35,USA,1,1
874,Stanley,Male,28,USA,0,1
875,Chiazagomekpere,Female,38,USA,1,0
876,Chidiebele,Female,39,USA,0,0
877,Gregory,Female,32,UK,1,0
878,Bednall,Female,42,Canada,1,1
879,Jen,Female,33,USA,0,1
880,She,Female,45,USA,1,1
881,Simmons,Female,60,USA,0,1
882,Fraser,Female,43,USA,0,1
883,May,Male,36,USA,0,1
884,Seabrook,Female,45,USA,0,1
885,Herrera,Male,65,USA,1,1
886,Kincaid,Male,25,USA,1,1
887,Sleeman,Male,38,Canada,0,1
888,Hung,Male,42,USA,1,1
889,Artemieva,Male,74,UK,1,1
890,Barwell,Female,43,USA,1,0
891,Wright,Male,37,Canada,0,0
892,Bellucci,Male,32,UK,1,1
893,Moore,Male,42,USA,0,1
894,Ball,Female,51,USA,1,1
895,Sung,Female,35,UK,0,1
896,Mello,Male,32,UK,1,1
897,Mistry,Male,35,USA,0,1
898,T'ien,Female,40,USA,0,1
899,Fallaci,Female,40,USA,0,1
900,Hill,Male,25,UK,0,1
901,Burns,Male,40,UK,0,1
902,Hunter,Male,36,USA,1,0
903,Li,Female,48,USA,1,1
904,Ku,Male,28,USA,0,1
905,Ch'en,Male,58,USA,0,0
906,Chukwukadibia,Female,45,USA,1,1
907,Zikoranachidimma,Male,33,USA,1,1
908,Oluchukwu,Female,46,USA,0,1
909,Rivera,Male,31,Canada,1,1
910,Niu,Male,25,Canada,0,1
911,Bennett,Male,36,USA,1,1
912,Wollstonecraft,Female,53,Canada,1,1
913,Thomsen,Female,32,Canada,0,1
914,Palermo,Male,27,UK,0,1
915,Chinwendu,Male,35,USA,1,1
916,McKenzie,Male,47,USA,0,1
917,James,Male,39,USA,1,1
918,Lamb,Female,45,USA,1,1
919,Olejuru,Male,35,Canada,0,0
920,Hay,Male,45,Canada,0,1
921,Lu,Male,44,USA,1,0
922,Chiawuotu,Male,61,Canada,0,1
923,Yeates,Male,51,USA,0,1
924,Gallagher,Female,19,UK,1,1
925,Heath,Female,34,USA,1,1
926,Ts'ai,Female,36,UK,1,1
927,Thurgood,Male,35,Canada,1,1
928,Pai,Male,38,UK,1,1
929,Lorenzo,Male,61,UK,1,1
930,Knupp,Female,24,USA,0,0
931,Baryshnikov,Male,39,Canada,0,0
932,Azubuike,Male,41,UK,1,1
933,Shephard,Female,42,UK,0,1
934,Scott,Male,36,Canada,1,0
935,Williamson,Male,37,Canada,1,1
936,Avdeeva,Female,38,USA,1,0
937,Tang,Male,52,USA,1,1
938,Hsu,Female,44,UK,1,0
939,Buchanan,Female,37,USA,1,1
940,Yeh,Female,37,USA,0,1
941,Palazzi,Male,35,Canada,1,1
942,Y?an,Female,31,USA,0,0
943,Lin,Female,46,USA,0,1
944,Schofield,Female,29,UK,0,1
945,Lombardi,Male,36,USA,0,1
946,Wall,Female,25,Canada,1,1
947,Milani,Female,39,Canada,0,1
948,Ejimofor,Female,38,USA,1,1
949,Blackburn,Male,67,USA,1,1
950,Wickham,Female,48,USA,0,0
951,Bird,Female,48,USA,1,1
952,Ch'en,Male,33,UK,0,1
953,Wood,Female,66,UK,1,0
954,Brizendine,Male,39,Canada,1,1
955,Ch'in,Female,42,Canada,1,0
956,Yusupov,Female,44,USA,0,0
957,Jibunoh,Female,43,Canada,1,0
958,Ts'ui,Female,67,Canada,1,1
959,Ndukaku,Male,27,Canada,0,0
960,Wilder,Female,37,USA,1,1
961,Maclean,Female,31,UK,1,1
962,Ch'iu,Male,35,Canada,0,1
963,Cox,Male,32,Canada,1,1
964,Nepean,Male,63,Canada,0,1
965,McNess,Female,43,UK,1,1
966,Coles,Female,42,USA,1,1
967,Benson,Female,34,USA,1,1
968,Gilbert,Female,34,Canada,0,0
969,Wilhelm,Male,37,USA,0,0
970,Sinclair,Male,70,UK,1,0
971,L?,Female,48,USA,1,1
972,Buckner,Male,25,USA,1,1
973,Padovesi,Male,43,UK,0,0
974,Gray,Female,38,Canada,1,0
975,Lu,Male,34,USA,0,1
976,Wright,Female,36,Canada,1,0
977,Palerma,Female,43,USA,0,1
978,Y?an,Female,38,USA,0,1
979,Wei,Female,48,USA,0,1
980,Padovesi,Female,46,USA,0,1
981,Tsao,Male,27,USA,0,0
982,Franklin,Female,44,UK,0,0
983,Clark,Male,32,USA,1,1
984,McGregor,Female,35,UK,0,0
985,Pan,Male,25,USA,1,0
986,Kenniff,Male,31,UK,1,1
987,Spencer,Male,36,USA,0,1
988,Lees,Male,34,Canada,0,1
989,David,Male,31,Canada,1,1
990,Hsing,Female,49,USA,0,1
991,Burke,Male,37,USA,0,1
992,Watson,Female,35,USA,1,1
993,Hawkins,Female,42,UK,1,0
994,Ginn,Female,28,Canada,0,0
995,Sozonov,Male,43,Canada,0,1
996,Sun,Male,29,Canada,1,0
997,Hunter,Male,44,Canada,1,0
998,Manfrin,Male,62,Canada,1,0
999,Artamonova,Female,28,UK,1,1
1000,Hansen,Female,38,USA,0,0
1001,Pai,Female,42,UK,0,1
1002,Larsen,Female,43,USA,1,1
1003,Owen,Male,39,UK,1,1
1004,Murphy,Female,42,USA,0,0
1005,Ekechukwu,Female,26,UK,0,1
1006,Ayers,Male,52,UK,0,0
1007,Johnson,Female,33,Canada,0,1
1008,Millar,Male,42,USA,1,1
1009,Farrell,Male,45,USA,0,1
1010,Sanders,Male,71,Canada,1,1
1011,Herrera,Male,40,USA,0,1
1012,Eberechukwu,Male,35,Canada,1,1
1013,Bardin,Female,29,USA,1,0
1014,Nwankwo,Male,24,Canada,1,1
1015,Talbot,Female,43,Canada,1,0
1016,McGregor,Female,37,USA,1,1
1017,Onyeorulu,Male,40,UK,0,1
1018,Goold,Male,41,UK,0,1
1019,Zikoranaudodimma,Female,45,UK,0,1
1020,Garner,Male,31,USA,0,1
1021,Onyinyechukwuka,Male,49,USA,0,1
1022,Genovese,Male,32,Canada,1,1
1023,Mai,Female,48,USA,1,0
1024,Marshall,Male,32,USA,1,1
1025,Naylor,Female,25,USA,0,1
1026,Pinto,Female,32,USA,0,1
1027,Fulton,Male,33,USA,0,0
1028,Palerma,Male,35,UK,1,0
1029,McCaffrey,Male,34,Canada,1,1
1030,Collins,Male,53,Canada,1,1
1031,Zuev,Male,39,USA,0,0
1032,Crawford,Female,22,USA,0,0
1033,Genovese,Male,40,Canada,1,0
1034,Maclean,Male,29,USA,1,0
1035,Fabro,Male,46,USA,1,0
1036,Price,Male,30,Canada,0,1
1037,Chatfield,Male,30,USA,0,1
1038,Volkova,Female,24,USA,1,1
1039,Archer,Male,30,USA,1,1
1040,Ch'iu,Female,72,USA,1,1
1041,McKay,Male,67,Canada,1,1
1042,Craig,Male,30,USA,0,1
1043,Abramovich,Female,39,Canada,0,1
1044,Chien,Male,35,USA,0,1
1045,Timms,Female,38,USA,1,1
1046,Williford,Male,34,Canada,0,1
1047,Hamilton,Female,42,Canada,0,1
1048,Cheng,Female,48,USA,0,1
1049,Su,Male,25,UK,0,1
1050,McKenzie,Male,40,UK,0,1
1051,Akobundu,Male,30,USA,1,0
1052,Ko,Female,49,Canada,1,1
1053,Marcelo,Male,38,UK,0,1
1054,Chukwuebuka,Female,50,Canada,1,1
1055,MacDonald,Female,22,Canada,0,1
1056,Lampungmeiua,Female,74,Canada,1,1
1057,Tai,Male,33,Canada,0,1
1058,Enyinnaya,Female,47,USA,0,0
1059,McKenzie,Male,33,UK,0,0
1060,Kline,Male,38,USA,0,0
1061,Ma,Female,48,Canada,0,1
1062,Wood,Female,38,Canada,1,1
1063,Riggs,Male,38,UK,0,1
1064,Capon,Male,34,USA,1,1
1065,Smith,Female,20,USA,1,1
1066,Davison,Male,36,USA,0,0
1067,Ingram,Female,52,USA,1,1
1068,Dilke,Male,26,UK,0,1
1069,Gibson,Male,57,USA,0,1
1070,Iadanza,Male,40,USA,0,1
1071,Hebert,Female,47,UK,0,1
1072,Pinto,Male,52,UK,1,1
1073,Dumetochukwu,Female,23,Canada,1,0
1074,Ross,Male,37,Canada,0,0
1075,Jamieson,Female,31,USA,1,1
1076,Chiganu,Female,32,UK,1,1
1077,Burgess,Male,39,Canada,0,1
1078,Cheng,Male,29,USA,0,1
1079,Woods,Female,41,UK,1,1
1080,Liang,Male,32,USA,1,1
1081,Bluett,Female,38,UK,1,0
1082,Chapman,Female,35,Canada,0,1
1083,Andrejew,Male,36,Canada,0,1
1084,Udobata,Female,32,USA,0,1
1085,Ejimofor,Male,24,USA,0,1
1086,Spyer,Male,42,USA,0,1
1087,Walker,Male,36,USA,0,0
1088,Palermo,Female,31,USA,0,1
1089,Philip,Male,22,Canada,1,1
1090,Fallaci,Female,51,USA,1,1
1091,Perry,Female,34,UK,1,1
1092,Henderson,Male,36,USA,1,1
1093,Bergamaschi,Male,41,USA,1,0
1094,Fokine,Male,40,USA,1,1
1095,Mackay,Male,34,USA,0,1
1096,Wu,Male,29,USA,0,1
1097,Maslova,Female,39,UK,1,1
1098,Wei,Male,36,USA,0,1
1099,McLean,Female,26,USA,0,0
1100,Sung,Male,38,Canada,1,1
1101,Paterson,Female,39,USA,1,1
1102,Fanucci,Male,29,Canada,0,1
1103,Thompson,Male,38,Canada,0,1
1104,Tisdall,Female,32,UK,0,1
1105,Onochie,Male,28,USA,0,1
1106,Mironova,Female,46,USA,0,1
1107,Ndubueze,Female,38,USA,0,0
1108,Stephenson,Female,34,UK,0,0
1109,Golubev,Male,38,UK,0,1
1110,Liao,Male,31,USA,0,1
1111,Mullan,Female,52,USA,1,1
1112,Glover,Male,59,UK,1,1
1113,Northey,Female,42,USA,0,0
1114,Paterson,Female,21,UK,0,1
1115,Maclean,Female,62,USA,0,0
1116,Howarde,Male,48,Canada,1,0
1117,Teng,Male,42,USA,1,1
1118,Colman,Female,47,USA,0,0
1119,Johnson,Male,61,Canada,1,1
1120,Butcher,Male,29,Canada,0,1
1121,Stanley,Male,31,UK,0,1
1122,Jackson,Female,24,USA,0,1
1123,Hu,Male,56,UK,0,0
1124,Hill,Male,33,UK,1,1
1125,Pan,Male,35,Canada,0,1
1126,Han,Female,58,UK,1,1
1127,Wilkie,Female,33,Canada,0,1
1128,Bray,Female,45,UK,1,1
1129,Ann,Female,32,USA,0,1
1130,Souter,Female,35,USA,1,1
1131,Greco,Female,34,UK,1,0
1132,Mao,Male,37,Canada,0,1
1133,Anderson,Male,37,USA,1,1
1134,Ma,Male,34,USA,1,1
1135,Black,Female,27,USA,1,1
1136,Medvedeva,Male,31,UK,0,0
1137,Benson,Male,22,USA,1,0
1138,Duncan,Female,42,USA,0,1
1139,Onwudiwe,Male,42,UK,0,1
1140,Mitchell,Female,57,Canada,1,0
1141,Ferrari,Female,37,USA,0,1
1142,Russo,Male,40,USA,1,1
1143,Hazon,Male,41,Canada,0,1
1144,Henderson,Male,43,USA,1,1
1145,Hardy,Male,43,UK,1,0
1146,Piccio,Male,28,USA,0,1
1147,Dickson,Female,30,UK,0,1
1148,Holden,Female,29,UK,0,1
1149,Hsieh,Male,34,Canada,1,1
1150,Doherty,Male,38,USA,0,0
1151,Page,Female,27,USA,0,0
1152,Samuel,Female,29,Canada,1,0
1153,Malloy,Male,45,UK,1,0
1154,Fitts,Female,45,UK,0,0
1155,Iadanza,Male,39,Canada,1,1
1156,Wu,Male,34,USA,0,1
1157,Yefimova,Male,49,USA,1,1
1158,Pan,Male,54,Canada,1,0
1159,Ts'ui,Female,58,UK,0,1
1160,Liang,Male,37,Canada,0,1
1161,Tsao,Male,35,USA,0,1
1162,Abramov,Male,41,USA,0,1
1163,Millar,Female,30,USA,0,1
1164,Demuth,Female,32,UK,1,0
1165,Genovese,Female,36,USA,1,1
1166,Lawless,Female,49,UK,0,0
1167,Brooks,Female,28,UK,0,1
1168,Ignatyeva,Female,35,USA,1,1
1169,Balmain,Female,27,USA,0,1
1170,Millar,Female,38,USA,1,1
1171,Ecuyer,Male,26,Canada,0,0
1172,Parkhill,Male,40,UK,0,0
1173,Li Fonti,Female,43,UK,1,1
1174,Beneventi,Female,36,Canada,0,1
1175,Despeissis,Female,40,Canada,0,1
1176,Atkins,Male,39,Canada,0,1
1177,Williams,Male,34,USA,0,0
1178,Wright,Male,21,USA,0,1
1179,Hancock,Male,49,USA,1,1
1180,Hsieh,Female,31,UK,0,0
1181,Wilkins,Male,34,USA,1,1
1182,Longo,Female,24,UK,1,1
1183,Mancini,Female,43,USA,1,1
1184,Madukaego,Male,36,USA,1,1
1185,Winter-Irving,Male,47,UK,0,1
1186,Stewart,Male,37,USA,1,1
1187,Grant,Female,35,USA,1,1
1188,Brennan,Female,50,USA,1,1
1189,She,Male,30,USA,0,1
1190,Murray,Male,40,USA,1,1
1191,Rischbieth,Female,29,USA,1,1
1192,Lung,Male,27,UK,1,0
1193,Otutodilichukwu,Female,61,Canada,0,1
1194,Thomas,Female,28,Canada,0,1
1195,Fiorentini,Female,24,USA,0,1
1196,Hughes,Female,43,USA,1,1
1197,Whitworth,Male,28,UK,0,1
1198,McIntosh,Female,34,Canada,0,1
1199,Ayers,Male,38,USA,0,1
1200,Trentino,Male,41,USA,1,0
1201,Boyd,Male,30,UK,0,0
1202,McMasters,Male,46,UK,0,1
1203,Alekseyeva,Male,22,USA,0,1
1204,Miller,Male,35,USA,1,1
1205,Baranova,Female,40,USA,1,1
1206,Mitchell,Male,76,USA,1,0
1207,Yobachi,Male,32,Canada,0,1
1208,Huang,Male,30,UK,1,1
1209,Genovese,Female,47,USA,1,1
1210,Sorokina,Female,32,USA,0,0
1211,Gray,Male,51,USA,0,1
1212,Ervin,Female,32,USA,1,0
1213,Vance,Male,42,Canada,0,1
1214,Noble,Female,22,USA,1,1
1215,Milanesi,Male,33,Canada,0,1
1216,Parkin,Female,54,Canada,0,1
1217,Cremonesi,Male,33,USA,1,0
1218,Burns,Male,29,UK,1,1
1219,Docherty,Female,23,USA,0,0
1220,Ugonna,Male,44,UK,1,1
1221,L?,Female,33,UK,1,1
1222,Bevan,Male,37,USA,0,1
1223,Hsia,Male,46,USA,0,1
1224,O'Neill,Male,47,Canada,1,0
1225,Johnstone,Female,47,Canada,0,1
1226,Pham,Female,53,Canada,1,1
1227,Bergamaschi,Female,42,UK,0,1
1228,Murphy,Female,28,USA,0,1
1229,Osinachi,Female,38,USA,0,1
1230,Muravyov,Female,31,Canada,1,1
1231,Igwebuike,Male,36,UK,1,0
1232,Zack,Male,30,Canada,0,1
1233,Crawford,Male,46,UK,0,1
1234,Chidiegwu,Female,39,UK,0,1
1235,Lucchesi,Female,66,USA,1,1
1236,Pan,Male,63,UK,1,1
1237,Trevisani,Male,33,UK,1,1
1238,Yudin,Male,42,USA,0,1
1239,Wade,Male,24,USA,1,0
1240,Chung,Male,28,USA,0,1
1241,Septimus,Male,36,USA,1,1
1242,Hargraves,Female,21,USA,1,1
1243,Chukwukadibia,Male,30,UK,1,1
1244,Sidorov,Male,25,UK,1,0
1245,Bunton,Female,38,UK,0,0
1246,Cameron,Female,44,USA,0,1
1247,Kung,Female,66,USA,1,1
1248,Hay,Male,24,USA,0,1
1249,Conti,Female,28,Canada,1,1
1250,Sims,Female,26,USA,1,1
1251,Carter,Male,32,UK,1,1
1252,McGregor,Female,40,UK,0,1
1253,Lo,Male,68,USA,1,1
1254,Chu,Female,55,UK,0,1
1255,Dumetolisa,Female,46,USA,0,1
1256,Peng,Male,46,Canada,1,1
1257,Drake-Brockman,Male,42,USA,0,1
1258,Wan,Female,38,USA,1,1
1259,Cameron,Female,33,USA,0,1
1260,Tretiakov,Female,36,UK,1,0
1261,Ball,Male,27,UK,0,1
1262,Sal,Male,38,UK,0,1
1263,Chung,Female,40,Canada,1,0
1264,Lai,Female,42,USA,0,0
1265,Gether,Male,31,Canada,1,0
1266,Davidson,Female,55,USA,0,1
1267,Justice,Female,36,USA,0,1
1268,Osonduagwuike,Male,38,UK,1,1
1269,Ewing,Female,44,USA,0,1
1270,Chin,Female,38,USA,1,1
1271,Chiang,Male,30,UK,0,1
1272,Ahmed,Male,42,USA,1,1
1273,Marshall,Female,39,UK,0,0
1274,Tsou,Male,33,USA,0,1
1275,Chien,Male,32,Canada,0,1
1276,Ubanwa,Male,32,USA,1,1
1277,Kapustin,Male,37,UK,0,1
1278,Calabresi,Male,42,USA,1,1
1279,Hsiao,Male,67,Canada,1,0
1280,Grant,Female,39,USA,1,0
1281,H?,Male,25,Canada,1,1
1282,Chia,Male,46,Canada,0,0
1283,Ugoji,Male,35,USA,1,1
1284,Gregory,Male,45,USA,1,0
1285,Mackay,Male,59,USA,1,0
1286,Nnamutaezinwa,Female,63,Canada,1,1
1287,Findlay,Male,37,Canada,0,0
1288,Ferri,Female,39,Canada,0,0
1289,Ku,Male,39,Canada,0,1
1290,Amechi,Male,40,UK,0,1
1291,Kirk,Male,31,UK,0,1
1292,Andrews,Female,37,Canada,0,0
1293,Murray,Female,41,USA,1,1
1294,Griffin,Male,30,USA,1,0
1295,Longstaff,Male,30,USA,1,1
1296,McWilliam,Female,33,Canada,0,0
1297,Coffee,Male,55,Canada,1,0
1298,Hancock,Male,34,USA,1,1
1299,Clark,Male,30,USA,0,0
1300,Creswell,Male,42,UK,1,1
1301,Dodds,Male,37,USA,0,1
1302,Ewen,Male,34,Canada,1,1
1303,Carter,Female,31,USA,0,1
1304,Ch'iu,Female,32,UK,0,1
1305,Tsao,Female,31,USA,0,1
1306,Burgess,Male,52,UK,0,0
1307,Fanucci,Female,46,Canada,1,1
1308,Blackburn,Male,49,Canada,0,0
1309,Bennett,Male,33,USA,1,1
1310,Boniwell,Male,30,Canada,0,0
1311,Vasilieva,Female,27,UK,1,1
1312,Longo,Female,37,USA,1,1
1313,Kwemto,Male,38,USA,1,1
1314,Lawrence,Male,38,USA,1,1
1315,Duncan,Male,54,USA,0,1
1316,Bocharova,Female,27,Canada,0,0
1317,Morres,Female,31,USA,1,1
1318,Shih,Male,37,USA,0,1
1319,Vogel,Female,43,USA,1,1
1320,T'an,Male,41,UK,1,0
1321,Wisdom,Female,47,USA,1,1
1322,Lorenzo,Male,40,USA,0,0
1323,Shahan,Female,44,USA,0,1
1324,Bryant,Male,50,Canada,0,0
1325,Liang,Male,26,UK,1,1
1326,Chidozie,Female,46,USA,1,0
1327,Hayward,Female,38,USA,0,1
1328,Liu,Male,20,Canada,1,1
1329,Alexeeva,Female,62,UK,1,0
1330,Calabresi,Female,40,USA,0,1
1331,Lettiere,Female,46,Canada,0,1
1332,Chou,Male,37,UK,1,1
1333,Nnamutaezinwa,Male,38,USA,1,1
1334,Nnamutaezinwa,Female,38,UK,0,1
1335,Greece,Male,28,UK,1,1
1336,Yin,Female,43,Canada,0,1
1337,Larionova,Male,38,Canada,0,1
1338,Golubev,Female,30,UK,0,1
1339,Norman,Male,52,USA,1,1
1340,Capon,Male,46,Canada,1,1
1341,Chukwudi,Male,43,Canada,1,1
1342,Fedorov,Female,41,USA,0,1
1343,Avdeeva,Male,71,Canada,1,1
1344,Reid,Male,42,Canada,0,1
1345,Kennedy,Female,40,UK,0,1
1346,Chan,Female,26,Canada,0,0
1347,Wofford,Male,30,USA,1,1
1348,Mai,Male,37,USA,1,1
1349,King,Male,32,USA,1,1
1350,T'ao,Male,43,Canada,0,1
1351,Hsu,Female,41,USA,1,1
1352,White,Female,54,USA,0,0
1353,Stephens,Male,48,UK,1,1
1354,Frolov,Male,29,Canada,0,1
1355,Lombardi,Male,52,Canada,1,0
1356,Munro,Male,39,Canada,1,1
1357,Hayward,Male,49,USA,1,1
1358,Fields,Male,43,USA,1,0
1359,Onwumelu,Male,43,USA,1,1
1360,Suffolk,Male,37,USA,1,1
1361,Tsao,Female,22,UK,1,0
1362,Judd,Male,32,USA,1,1
1363,Hamilton,Male,41,UK,1,1
1364,T'ang,Male,30,Canada,1,0
1365,Degtyarev,Male,39,UK,1,1
1366,Kang,Male,43,USA,0,1
1367,Hudson,Female,37,Canada,0,1
1368,Jibunoh,Male,44,UK,1,1
1369,Kinlaw,Female,31,Canada,1,1
1370,Chizuoke,Male,50,UK,1,1
1371,Lucciano,Female,26,USA,0,1
1372,Omeokachie,Female,43,USA,0,1
1373,Gorbunova,Male,38,USA,1,0
1374,Tikhonov,Female,46,UK,0,1
1375,Campa,Male,44,USA,0,1
1376,Mancini,Female,27,USA,1,1
1377,Donoghue,Male,41,USA,1,1
1378,Tuan,Female,44,Canada,1,1
1379,Johnstone,Female,35,Canada,1,1
1380,Romani,Female,32,UK,1,1
1381,Fuller,Male,26,UK,0,1
1382,Baxter,Female,41,USA,0,1
1383,Pirozzi,Female,42,Canada,0,1
1384,Sung,Female,23,USA,1,0
1385,Rogers,Female,46,Canada,0,1
1386,Mills,Female,35,USA,1,0
1387,Osonduagwuike,Female,42,USA,1,0
1388,Byrne,Male,66,USA,1,1
1389,McIntyre,Female,40,USA,1,0
1390,Aitken,Female,55,USA,0,1
1391,Macintyre,Female,27,USA,0,1
1392,Simpson,Female,38,UK,1,1
1393,Simpson,Male,45,Canada,0,1
1394,Metcalfe,Female,32,USA,0,1
1395,Lees,Male,29,USA,1,1
1396,Zetticci,Male,46,Canada,0,1
1397,Dale,Female,33,Canada,0,1
1398,Byrne,Female,46,UK,1,1
1399,Praed,Female,38,USA,0,0
1400,Laurens,Female,29,Canada,0,1
1401,Woods,Female,27,USA,1,0
1402,Bykov,Female,43,Canada,0,1
1403,Vorobyova,Male,29,USA,0,1
1404,Pirogova,Female,27,USA,1,1
1405,Sturt,Female,41,Canada,0,1
1406,Panicucci,Female,44,USA,0,1
1407,Cook,Male,23,Canada,1,0
1408,Hardy,Male,69,USA,1,1
1409,Chu,Male,32,USA,0,0
